MEM = MEAN
TIME = 130625/0000
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
960.83,418.50,31.19,20.54,187.77,13.12,-0.26
950.10,519.36,30.05,20.33,188.13,13.64,-0.35
936.57,647.62,28.71,20.11,188.53,13.93,-0.41
919.77,808.69,27.09,19.83,188.99,14.14,-0.33
898.78,1012.99,25.07,19.46,189.55,14.26,0.02
873.65,1262.32,24.02,14.23,205.01,14.18,1.47
848.47,1518.17,24.09,10.79,231.45,13.21,2.74
825.05,1762.73,23.19,9.21,239.69,13.00,2.59
801.63,2013.00,21.52,8.01,238.48,12.34,2.44
778.23,2268.91,19.42,7.33,239.48,12.21,3.41
744.73,2647.82,16.27,8.53,243.52,10.93,6.33
702.12,3146.32,12.31,8.26,243.95,10.05,9.35
661.55,3643.31,8.91,4.31,236.63,10.68,9.51
622.97,4138.06,5.25,-0.91,232.81,12.33,7.49
586.31,4630.36,1.35,-5.09,236.42,13.56,5.66
551.47,5120.37,-2.25,-13.21,242.71,14.53,4.92
518.38,5608.77,-5.27,-25.18,248.70,14.63,4.48
486.95,6097.03,-7.94,-32.22,257.31,12.97,3.74
457.08,6585.57,-11.31,-29.74,266.76,10.26,2.99
428.69,7073.61,-15.20,-27.40,271.36,10.11,2.72
401.73,7561.01,-18.74,-26.52,274.64,12.27,2.95
376.14,8048.69,-21.66,-27.79,280.97,14.40,3.24
351.87,8536.62,-25.14,-30.82,287.20,15.86,3.33
328.87,9023.85,-29.07,-34.94,288.81,16.54,3.32
307.08,9510.02,-32.94,-40.95,289.78,17.41,3.13
286.45,9995.11,-36.98,-47.20,291.66,19.03,2.64
266.93,10479.10,-41.01,-53.46,295.51,19.51,1.98
248.46,10962.36,-44.82,-56.98,300.33,19.41,1.14
231.01,11445.01,-48.84,-57.49,306.51,20.02,0.21
214.52,11926.87,-52.94,-59.79,310.19,20.01,-0.45
198.96,12408.29,-56.72,-63.46,310.14,19.53,-0.67
184.28,12890.72,-59.64,-67.91,306.77,19.22,-0.69
170.45,13376.56,-61.50,-72.02,303.33,19.15,-0.83
157.46,13867.03,-62.27,-74.44,307.91,18.56,-1.12
145.38,14359.11,-62.64,-75.66,322.24,15.76,-1.21
134.25,14847.96,-64.66,-76.58,341.83,11.91,-0.72
123.97,15333.03,-65.46,-78.97,313.86,7.91,0.17
114.49,15817.61,-64.62,-81.59,278.14,8.58,0.73
105.75,16302.80,-64.44,-84.44,278.47,9.46,0.62
97.68,16786.33,-65.52,-88.62,270.51,8.21,0.22
90.24,17266.95,-66.37,-89.24,249.85,7.33,-0.05
83.38,17747.61,-64.86,-86.98,243.12,4.33,-0.20
77.05,18232.25,-62.25,-86.83,80.40,0.97,-0.22
71.21,18720.59,-60.92,-87.70,49.79,5.45,0.07
65.82,19209.91,-60.59,-88.61,44.00,5.29,0.56
60.85,19700.33,-59.09,-89.03,91.16,4.05,0.88
56.26,20193.12,-57.57,-89.21,105.29,11.21,0.77
52.03,20688.28,-55.98,-89.40,104.33,22.77,0.24


MEM = 008
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
972.17,-999.00,34.81,20.17,199.22,11.48,-999.00
968.79,344.42,32.92,19.54,200.18,11.85,-0.21
960.87,418.56,31.80,19.28,200.57,13.07,-0.40
950.14,519.47,30.66,19.05,201.02,13.60,-0.60
936.61,647.80,29.33,18.79,201.54,13.93,-0.86
919.84,808.93,27.72,18.46,202.27,14.18,-1.27
898.86,1013.30,25.71,17.97,203.58,14.42,-1.82
873.78,1262.61,23.92,13.78,213.33,15.31,-0.79
848.59,1517.95,24.81,3.17,237.30,16.20,0.11
825.25,1761.53,23.43,2.28,240.28,14.10,-0.35
801.90,2010.90,21.78,3.32,247.48,12.17,-0.05
778.52,2266.55,19.67,6.91,257.36,10.60,1.24
745.00,2646.04,16.80,8.58,260.80,8.70,3.58
702.39,3145.24,13.18,5.81,254.54,9.03,5.19
661.85,3642.23,9.20,2.14,244.61,9.08,4.54
623.29,4136.56,5.09,-1.51,249.38,9.65,2.70
586.62,4628.34,1.16,-5.93,257.72,11.49,0.83
551.76,5118.26,-2.16,-11.92,265.87,13.78,-1.00
518.64,5607.25,-5.17,-18.43,270.52,13.91,-2.98
487.17,6096.00,-8.07,-25.31,272.01,11.33,-4.78
457.27,6584.52,-11.45,-29.79,272.94,9.66,-5.74
428.87,7072.55,-15.02,-30.27,269.79,9.38,-5.50
401.90,7560.40,-18.27,-30.68,271.21,10.47,-4.56
376.31,8048.68,-21.24,-32.93,279.12,12.67,-3.86
352.03,8537.25,-24.68,-34.77,285.71,14.90,-3.77
329.02,9025.29,-28.58,-37.62,286.22,16.30,-4.01
307.22,9512.21,-32.64,-41.23,287.12,16.75,-4.20
286.58,9997.78,-36.87,-44.55,290.26,16.61,-4.17
267.05,10481.79,-41.21,-46.72,294.43,17.13,-3.94
248.57,10964.29,-45.45,-50.87,298.77,18.02,-3.49
231.11,11445.53,-49.62,-56.01,304.08,18.30,-2.73
214.61,11926.27,-53.25,-61.69,309.70,18.19,-1.78
199.04,12407.75,-56.40,-66.38,313.49,17.33,-0.85
184.36,12891.18,-59.12,-69.80,311.93,15.58,-0.10
170.51,13378.03,-61.19,-71.95,308.86,14.27,0.18
157.52,13868.53,-62.61,-73.44,312.98,14.25,0.03
145.44,14357.11,-65.37,-74.94,323.03,11.89,-0.16
134.29,14842.06,-65.34,-77.45,304.08,10.09,-0.22
124.01,15328.25,-63.89,-79.95,293.96,8.04,-0.24
114.53,15816.71,-62.95,-82.45,277.22,4.13,-0.13
105.78,16304.25,-64.18,-85.31,257.08,7.56,0.21
97.71,16788.06,-65.64,-88.90,274.36,9.67,0.61
90.27,17268.22,-66.76,-90.34,282.70,7.45,0.87
83.40,17745.69,-67.35,-89.51,230.37,6.08,0.94
77.06,18223.97,-65.40,-88.19,165.81,6.35,0.81
71.22,18706.43,-63.00,-88.09,118.45,8.35,0.45
65.83,19192.78,-61.25,-88.54,91.01,12.56,0.03
60.85,19680.11,-61.29,-88.87,86.41,15.38,-0.15
56.26,20167.24,-60.50,-88.98,84.82,15.31,-0.10
52.03,20656.33,-58.57,-89.47,83.26,16.89,-0.04


MEM = 009
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
971.97,-999.00,34.97,20.29,200.45,10.55,-999.00
968.59,344.44,33.05,19.65,201.65,10.68,-0.04
960.66,418.62,31.95,19.40,202.13,11.66,0.06
949.93,519.60,30.82,19.18,202.64,12.09,0.24
936.42,648.02,29.50,18.92,203.21,12.35,0.53
919.64,809.28,27.88,18.60,204.02,12.57,0.86
898.67,1013.81,25.88,18.13,205.38,12.78,0.91
873.59,1263.28,24.62,12.26,222.15,15.08,0.85
848.43,1518.87,24.71,5.68,233.24,15.45,0.67
825.07,1762.69,23.32,3.75,234.64,14.62,0.37
801.71,2012.11,21.73,3.21,237.75,13.17,-0.11
778.35,2267.55,19.66,5.40,243.68,11.50,-0.71
744.86,2646.37,16.45,7.80,250.05,9.06,-0.30
702.26,3144.66,12.35,7.23,242.61,8.15,1.22
661.69,3641.07,8.53,4.07,233.95,9.54,2.55
623.12,4135.11,5.00,-1.72,232.41,10.95,2.63
586.46,4626.79,1.38,-7.71,237.08,12.17,1.45
551.63,5116.53,-2.25,-12.96,246.12,13.95,-0.34
518.53,5605.11,-5.16,-23.79,260.12,13.57,-1.79
487.08,6093.47,-8.06,-29.95,272.46,11.09,-2.53
457.19,6581.75,-11.57,-29.06,274.50,9.89,-2.73
428.79,7069.66,-15.10,-27.82,270.33,10.77,-2.53
401.83,7557.53,-18.31,-27.79,270.97,12.84,-2.09
376.23,8045.80,-21.36,-29.56,274.63,14.42,-1.67
351.96,8534.41,-24.64,-33.07,279.32,15.00,-1.48
328.95,9022.65,-28.45,-37.25,282.48,15.49,-1.46
307.16,9509.70,-32.64,-41.55,284.52,16.36,-1.43
286.52,9995.21,-36.89,-46.59,285.89,17.38,-1.29
266.99,10479.30,-41.05,-51.51,290.32,18.22,-1.07
248.52,10962.28,-45.08,-55.23,300.33,18.60,-0.90
231.06,11444.46,-49.06,-58.22,310.81,19.32,-0.79
214.57,11926.27,-52.79,-61.76,317.21,19.95,-0.64
199.00,12408.71,-55.97,-65.28,319.43,20.35,-0.48
184.32,12893.27,-58.53,-67.81,318.71,20.20,-0.41
170.48,13381.44,-60.60,-70.36,313.67,19.32,-0.43
157.49,13873.21,-62.09,-73.03,308.87,17.91,-0.57
145.41,14364.41,-63.63,-75.15,307.67,16.14,-0.80
134.27,14852.13,-64.68,-77.18,318.96,13.86,-0.87
123.99,15335.96,-66.54,-79.70,324.11,9.94,-0.31
114.51,15817.74,-66.00,-82.02,294.83,8.00,0.69
105.77,16301.52,-64.34,-83.96,282.79,9.80,1.35
97.70,16786.20,-64.68,-87.21,289.27,7.11,1.58
90.26,17267.82,-66.40,-89.45,263.84,5.07,1.76
83.39,17746.31,-66.77,-88.43,233.98,4.93,1.78
77.06,18225.22,-65.37,-87.62,161.34,3.38,1.37
71.21,18706.27,-64.19,-88.22,103.08,5.78,0.79
65.82,19187.60,-64.34,-88.90,72.25,10.84,0.47
60.85,19668.31,-63.88,-89.53,65.11,13.18,0.41
56.26,20150.99,-61.70,-89.88,69.18,14.48,0.31
52.03,20636.26,-60.62,-90.08,73.87,17.11,0.03


MEM = 010
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
972.00,-999.00,34.80,20.07,192.04,11.49,-999.00
968.61,344.41,32.91,19.44,192.97,11.85,-0.21
960.68,418.52,31.79,19.20,193.22,13.10,-0.37
949.96,519.39,30.65,19.00,193.45,13.65,-0.75
936.44,647.68,29.31,18.79,193.66,13.97,-1.10
919.67,808.77,27.68,18.53,193.73,14.20,-1.36
898.71,1013.12,25.65,18.21,193.92,14.36,-1.24
873.62,1263.00,26.39,10.34,221.39,14.12,-0.67
848.47,1519.99,25.80,10.13,234.40,13.04,-0.67
825.04,1765.66,23.95,10.31,235.61,11.91,-0.97
801.60,2016.87,21.87,10.29,238.91,10.87,-0.16
778.15,2273.74,19.61,10.27,244.62,9.96,1.96
744.61,2653.68,16.82,8.47,252.73,9.96,5.84
702.03,3152.72,13.03,5.48,257.51,11.11,9.98
661.52,3649.43,9.14,1.79,257.30,12.08,12.04
622.99,4143.32,5.06,-3.82,255.63,12.22,12.01
586.38,4634.15,1.04,-10.73,257.72,12.15,10.45
551.58,5123.00,-2.28,-16.14,263.92,12.61,7.73
518.49,5611.47,-5.16,-19.57,268.23,12.76,4.35
487.03,6099.96,-8.41,-21.32,271.61,12.15,1.30
457.13,6587.95,-12.09,-22.68,274.89,11.70,-0.84
428.72,7075.48,-15.42,-23.14,275.84,11.86,-2.32
401.75,7563.52,-18.15,-24.84,276.02,13.31,-3.75
376.15,8052.36,-21.09,-29.35,278.81,14.95,-5.02
351.89,8541.13,-24.74,-34.45,282.53,15.49,-5.48
328.89,9028.91,-28.75,-39.34,284.07,15.79,-5.22
307.10,9515.49,-32.75,-44.21,284.69,17.00,-4.99
286.47,10000.85,-36.88,-47.67,286.88,17.89,-4.94
266.95,10484.90,-41.08,-51.37,291.94,17.79,-4.74
248.49,10967.82,-45.10,-55.88,297.71,18.07,-4.38
231.03,11449.93,-49.09,-58.03,303.48,18.89,-3.94
214.54,11931.47,-53.00,-60.13,307.57,19.26,-3.26
198.98,12413.05,-56.52,-63.68,308.10,19.22,-2.30
184.30,12896.05,-59.34,-67.69,305.00,19.43,-1.31
170.46,13382.57,-61.22,-71.31,302.47,18.77,-0.57
157.47,13873.45,-62.21,-74.25,303.74,16.86,-0.05
145.40,14365.20,-63.01,-75.58,310.49,15.51,0.27
134.26,14855.23,-63.28,-76.72,319.51,11.69,0.24
123.98,15343.66,-63.96,-78.67,301.30,8.29,0.07
114.50,15829.99,-64.63,-80.90,292.86,8.14,0.13
105.76,16314.88,-64.72,-84.06,311.23,7.13,0.46
97.69,16798.93,-64.81,-87.63,315.13,7.54,0.77
90.25,17281.73,-65.22,-89.40,298.15,8.04,0.76
83.38,17763.38,-65.18,-88.80,277.07,5.91,0.51
77.05,18246.40,-63.36,-88.03,247.67,0.82,0.15
71.21,18732.12,-62.11,-88.40,120.67,7.33,-0.35
65.82,19217.89,-62.52,-88.82,108.46,8.97,-0.79
60.85,19703.26,-61.59,-89.29,93.00,10.24,-0.91
56.26,20191.07,-59.46,-89.64,69.56,14.39,-0.66
52.03,20681.06,-58.66,-89.83,61.27,21.23,-0.20


MEM = 011
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
973.08,-999.00,34.67,19.98,190.92,11.06,-999.00
969.70,344.39,32.78,19.33,191.67,11.31,-0.22
961.76,418.47,31.67,19.08,192.03,12.42,-0.26
951.03,519.30,30.54,18.86,192.42,12.91,-0.29
937.51,647.53,29.21,18.62,192.85,13.19,-0.27
920.71,808.54,27.59,18.31,193.44,13.41,-0.16
899.73,1012.78,25.59,17.91,194.18,13.55,0.25
874.61,1262.07,25.01,11.02,215.45,14.39,1.03
849.44,1518.09,25.14,8.35,235.01,12.73,1.59
826.02,1762.71,23.56,6.64,236.08,11.88,1.81
802.60,2012.79,21.79,6.02,241.18,11.06,2.40
779.18,2268.86,19.74,7.92,251.60,10.18,3.41
745.61,2648.51,16.76,8.66,258.16,8.96,4.73
702.97,3147.82,13.16,6.32,251.12,8.67,5.27
662.40,3645.18,9.75,0.85,232.51,9.09,4.03
623.82,4139.95,5.57,-3.09,222.57,9.54,2.10
587.13,4632.12,1.45,-6.55,227.04,11.27,0.52
552.24,5122.16,-2.36,-10.63,236.30,12.90,-0.79
519.07,5610.76,-5.70,-16.28,245.88,13.12,-1.94
487.57,6098.57,-8.72,-25.71,259.24,12.16,-2.78
457.65,6585.94,-12.08,-28.91,269.33,10.76,-3.19
429.22,7072.80,-15.80,-27.05,270.92,10.76,-3.12
402.22,7559.06,-19.43,-26.68,271.61,12.20,-2.73
376.60,8045.27,-22.53,-28.75,273.11,14.06,-2.36
352.30,8531.91,-25.61,-32.45,276.46,15.47,-2.38
329.26,9018.50,-29.26,-36.28,279.43,15.64,-2.45
307.44,9504.23,-33.27,-39.85,281.08,15.04,-1.87
286.78,9988.69,-37.43,-43.15,283.48,14.89,-0.69
267.23,10471.78,-41.63,-47.69,287.25,15.61,0.45
248.74,10953.66,-45.70,-51.76,292.40,16.77,1.18
231.26,11434.75,-49.60,-56.02,298.83,17.53,1.61
214.75,11915.66,-53.20,-62.23,302.31,17.96,1.76
199.17,12397.79,-55.97,-67.40,301.82,18.56,1.57
184.47,12883.20,-57.90,-70.33,300.70,19.74,1.16
170.62,13373.75,-59.29,-72.72,301.48,20.69,0.78
157.61,13869.31,-60.28,-74.54,305.44,20.22,0.39
145.52,14365.07,-61.68,-75.88,313.05,18.22,-0.03
134.37,14856.31,-63.78,-77.50,327.62,14.27,-0.19
124.08,15342.68,-65.44,-79.06,321.84,10.54,0.12
114.58,15827.15,-64.98,-80.39,296.35,9.79,0.57
105.83,16313.09,-63.71,-83.77,293.23,11.05,0.79
97.75,16799.42,-64.13,-88.20,292.35,8.35,0.77
90.30,17284.06,-64.61,-88.97,283.29,4.52,0.53
83.43,17768.58,-63.62,-87.67,285.66,1.42,-0.02
77.09,18254.62,-62.65,-87.46,66.09,2.72,-0.82
71.24,18742.39,-61.41,-87.77,65.18,7.03,-1.45
65.84,19231.02,-61.14,-88.34,60.90,9.99,-1.56
60.86,19719.23,-60.95,-89.09,71.97,12.02,-1.14
56.27,20209.97,-58.01,-89.54,73.68,11.76,-0.43
52.03,20701.28,-59.47,-89.74,120.60,10.36,-0.00


MEM = 012
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
971.71,-999.00,34.66,19.93,191.73,10.75,-999.00
968.34,344.40,32.77,19.26,192.25,10.93,-0.15
960.41,418.50,31.68,19.00,192.74,11.96,-0.10
949.70,519.36,30.56,18.76,193.26,12.42,-0.00
936.18,647.63,29.24,18.50,193.84,12.69,0.13
919.41,808.69,27.63,18.17,194.63,12.91,0.31
898.45,1012.98,25.64,17.66,195.58,13.07,0.79
873.41,1262.54,26.93,5.29,224.96,14.51,1.08
848.31,1518.51,25.12,5.25,230.00,13.89,0.61
824.95,1762.58,23.46,3.86,238.73,13.33,0.16
801.59,2012.19,21.88,3.35,247.28,12.84,0.36
778.22,2267.92,19.96,5.58,254.42,12.67,0.95
744.73,2647.27,16.90,7.39,259.31,11.24,1.98
702.15,3146.13,12.85,6.06,251.62,9.02,3.41
661.61,3642.81,9.08,1.80,232.71,8.60,5.17
623.09,4136.90,5.61,-5.83,226.08,9.90,6.56
586.48,4628.76,2.07,-12.39,231.29,11.41,6.67
551.67,5119.05,-1.47,-17.87,244.32,11.70,5.67
518.59,5608.09,-5.06,-23.32,258.81,11.91,4.41
487.14,6096.21,-8.49,-27.48,268.57,10.53,3.74
457.24,6583.78,-12.04,-26.34,270.03,8.97,3.89
428.84,7071.20,-15.32,-25.16,266.36,9.22,4.06
401.86,7558.90,-18.39,-26.98,272.93,11.17,3.69
376.26,8046.99,-21.50,-29.70,282.91,12.98,3.03
351.99,8535.09,-25.04,-31.83,291.83,13.94,2.35
328.98,9022.46,-29.01,-34.67,295.88,14.33,1.66
307.18,9508.57,-33.09,-39.33,294.86,14.38,0.99
286.54,9993.42,-37.12,-45.64,293.20,14.56,0.37
267.01,10477.22,-41.09,-52.33,295.55,15.22,-0.18
248.54,10960.15,-45.08,-56.85,303.20,16.21,-0.54
231.08,11442.19,-49.18,-58.47,312.07,16.74,-0.58
214.58,11923.43,-53.19,-60.13,316.26,17.45,-0.45
199.02,12404.53,-56.79,-63.87,316.28,18.39,-0.41
184.33,12886.93,-59.64,-68.21,315.30,18.26,-0.58
170.49,13372.65,-61.63,-71.46,312.14,16.42,-0.84
157.50,13861.72,-63.39,-73.62,307.85,15.81,-1.08
145.42,14350.72,-64.21,-75.28,309.27,16.16,-1.15
134.28,14835.94,-66.25,-76.33,322.48,13.26,-0.98
124.00,15318.72,-65.88,-78.35,302.50,10.88,-0.86
114.52,15803.89,-63.74,-81.33,286.44,10.46,-0.95
105.77,16292.31,-62.61,-85.61,283.66,8.76,-1.02
97.70,16781.13,-62.86,-88.72,270.15,7.65,-0.85
90.26,17268.79,-63.03,-87.58,243.93,5.90,-0.52
83.39,17757.65,-61.19,-87.15,200.78,4.24,-0.28
77.06,18248.72,-60.44,-88.39,115.73,4.66,-0.25
71.21,18739.34,-60.85,-89.12,83.51,6.48,-0.36
65.82,19229.33,-60.18,-89.49,64.27,7.83,-0.53
60.85,19721.33,-58.24,-89.54,57.07,12.39,-0.52
56.26,20214.92,-57.86,-89.69,56.75,17.10,-0.25
52.03,20704.49,-60.73,-89.98,57.51,18.46,0.01


MEM = 013
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
971.60,-999.00,34.70,20.17,200.65,11.75,-999.00
968.26,344.40,32.81,19.55,201.29,12.17,-0.17
960.32,418.52,31.69,19.30,201.52,13.47,-0.41
949.60,519.38,30.54,19.09,201.82,14.06,-0.67
936.09,647.66,29.21,18.85,202.16,14.40,-0.94
919.31,808.73,27.58,18.57,202.66,14.68,-1.26
898.36,1013.04,25.57,18.19,203.43,14.90,-1.61
873.27,1262.39,24.86,11.49,221.21,17.00,-2.00
848.13,1518.28,24.95,7.88,236.46,15.72,-2.75
824.74,1762.98,23.53,8.47,241.53,13.60,-3.51
801.33,2013.60,21.60,9.59,247.32,11.75,-3.29
777.90,2270.20,19.58,9.75,252.43,10.24,-2.09
744.37,2650.10,16.97,8.03,255.38,9.12,-0.13
701.81,3149.25,13.18,5.14,250.91,9.00,1.70
661.32,3646.02,9.26,1.02,241.45,8.90,2.48
622.81,4140.01,5.33,-4.71,242.34,9.70,2.59
586.21,4631.43,1.63,-11.44,250.46,11.77,2.23
551.42,5121.45,-1.38,-18.27,255.68,13.96,1.01
518.35,5611.17,-4.36,-23.41,258.81,14.14,-1.08
486.91,6100.61,-7.68,-28.87,267.68,12.36,-2.72
457.03,6589.48,-11.35,-27.70,272.55,10.69,-2.58
428.64,7077.74,-14.99,-26.86,272.46,10.29,-0.68
401.69,7565.77,-18.29,-26.69,271.54,11.96,1.77
376.10,8054.08,-21.42,-28.17,277.82,14.90,3.60
351.84,8542.29,-25.07,-31.33,285.72,17.47,4.66
328.84,9029.53,-29.10,-34.65,287.37,18.67,5.47
307.05,9515.58,-33.05,-39.49,289.98,18.41,6.23
286.42,10000.62,-36.95,-46.09,296.82,17.84,6.70
266.90,10484.68,-40.98,-52.18,304.67,18.08,6.75
248.43,10967.69,-45.09,-56.42,309.72,18.76,6.54
230.98,11449.77,-49.10,-59.37,312.08,19.91,6.36
214.50,11931.46,-52.82,-62.73,312.50,21.77,6.24
198.94,12413.71,-56.06,-66.70,312.35,23.23,5.92
184.27,12898.07,-58.56,-69.94,311.60,22.64,5.10
170.43,13386.22,-60.54,-72.15,309.35,20.16,3.74
157.44,13877.95,-62.13,-73.92,308.05,18.45,2.07
145.37,14369.16,-63.52,-74.99,310.16,16.77,0.47
134.24,14856.11,-65.37,-76.36,313.08,11.72,-0.64
123.96,15339.53,-66.14,-78.48,292.36,7.19,-1.16
114.49,15822.22,-65.54,-80.72,260.71,8.08,-1.41
105.74,16305.19,-65.40,-84.77,236.68,8.74,-1.60
97.68,16786.74,-66.23,-90.29,225.06,8.32,-1.60
90.24,17265.62,-67.12,-89.86,226.67,8.82,-1.36
83.38,17744.18,-65.89,-87.21,231.93,7.99,-1.02
77.05,18225.86,-63.73,-86.71,193.26,4.13,-0.54
71.20,18711.03,-62.15,-87.70,122.23,6.24,0.16
65.82,19197.72,-61.60,-89.06,103.54,8.76,0.79
60.85,19684.95,-60.82,-89.44,70.82,10.45,0.96
56.26,20172.44,-60.42,-89.79,51.97,14.73,0.69
52.03,20660.33,-59.44,-90.07,59.97,13.88,0.20


MEM = 014
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
971.25,-999.00,34.47,19.90,192.41,10.96,-999.00
967.90,344.37,32.54,19.26,193.27,11.26,-0.32
959.97,418.39,31.44,19.03,193.60,12.35,-0.57
949.26,519.14,30.30,18.82,193.95,12.82,-0.78
935.76,647.27,28.97,18.59,194.34,13.09,-1.12
918.98,808.17,27.34,18.32,194.84,13.30,-1.47
898.03,1012.26,25.33,17.96,195.54,13.44,-1.76
872.97,1261.35,24.79,10.74,216.48,14.84,-1.63
847.85,1516.84,25.06,4.47,230.00,14.35,-1.57
824.52,1760.87,23.81,3.48,233.56,12.87,-2.44
801.16,2010.80,22.08,5.13,239.14,11.02,-3.56
777.80,2266.87,19.87,7.23,248.85,10.36,-4.09
744.30,2646.47,16.89,8.14,255.44,9.39,-3.43
701.72,3145.69,12.83,7.24,253.99,8.61,-1.89
661.20,3642.65,8.80,3.43,247.70,8.22,-0.34
622.68,4136.59,5.14,-4.05,248.64,8.15,0.62
586.09,4627.92,1.68,-11.78,255.48,10.24,0.44
551.31,5117.49,-1.80,-19.13,259.53,13.03,-0.74
518.25,5606.00,-5.21,-22.93,260.38,11.67,-1.85
486.81,6093.94,-8.71,-22.41,255.09,8.99,-1.98
456.92,6581.13,-12.56,-22.58,256.66,8.59,-1.14
428.53,7067.74,-15.83,-24.64,262.19,10.00,0.13
401.58,7554.87,-18.50,-26.90,269.77,11.19,1.32
376.00,8043.08,-21.22,-30.11,275.98,12.50,2.16
351.75,8531.85,-24.52,-34.39,278.89,13.68,2.64
328.76,9020.06,-28.50,-38.32,281.58,14.17,3.00
306.98,9506.91,-32.70,-42.95,285.00,14.87,3.47
286.36,9992.27,-36.90,-47.17,288.83,15.81,4.15
266.84,10476.31,-41.02,-50.41,295.74,15.81,4.91
248.38,10959.45,-44.91,-55.69,301.67,16.79,5.49
230.94,11442.08,-48.73,-60.52,304.97,18.24,5.81
214.46,11924.74,-52.25,-64.23,306.84,19.36,5.86
198.90,12408.31,-55.40,-67.03,308.10,19.94,5.50
184.23,12893.72,-58.26,-69.19,307.80,18.90,4.82
170.40,13381.91,-60.76,-71.88,305.36,16.95,4.10
157.42,13872.89,-62.51,-74.32,305.30,16.76,3.29
145.35,14363.67,-63.45,-75.38,312.51,15.79,2.11
134.21,14852.03,-64.19,-76.87,329.87,9.54,0.83
123.94,15338.47,-64.68,-78.28,301.82,5.25,-0.14
114.47,15823.75,-64.72,-80.73,278.37,8.65,-0.69
105.73,16307.43,-65.56,-84.75,283.25,10.74,-0.85
97.67,16788.58,-66.35,-89.25,297.66,10.06,-0.75
90.23,17269.05,-65.58,-88.45,302.71,5.67,-0.51
83.37,17753.18,-62.56,-87.82,284.39,0.68,-0.29
77.04,18240.37,-62.24,-87.10,104.11,4.42,-0.23
71.20,18727.60,-61.78,-87.72,85.74,7.06,-0.27
65.81,19214.99,-61.28,-88.24,75.78,8.41,-0.27
60.84,19702.58,-60.72,-88.71,84.20,10.66,-0.23
56.26,20190.70,-59.86,-89.20,83.81,14.15,-0.19
52.03,20678.68,-59.82,-89.64,89.55,17.48,-0.10


MEM = 015
TIME = 130625/1800
STID = FP1 SLAT = 36.607 SLON = -97.488 MALT = 313.965

PRES, HGHT, TEMP, DEWP, WDIR, WSPD, OMGA
972.68,-999.00,34.60,20.58,189.38,11.35,-999.00
969.30,344.41,32.70,19.96,189.80,11.57,-0.16
961.35,418.54,31.59,19.72,190.10,12.71,0.00
950.63,519.42,30.46,19.50,190.45,13.20,0.20
937.11,647.73,29.14,19.25,190.84,13.48,0.42
920.31,808.84,27.52,18.94,191.34,13.69,0.89
899.32,1013.20,25.53,18.46,192.38,13.86,1.82
874.22,1262.67,25.80,9.23,216.84,15.35,3.10
849.09,1518.59,25.36,5.55,224.61,14.45,4.08
825.70,1763.06,23.80,6.38,229.68,12.99,4.58
802.29,2013.44,21.91,7.88,236.63,11.69,5.11
778.85,2269.94,19.96,8.81,242.72,10.65,5.69
745.30,2650.02,17.11,8.47,244.43,9.87,6.24
702.68,3149.67,13.34,6.26,241.53,9.62,6.57
662.12,3647.11,9.31,2.84,235.09,9.81,6.82
623.53,4141.83,5.24,-1.18,234.94,10.69,7.50
586.84,4633.78,1.11,-5.60,241.59,12.42,8.44
551.96,5123.15,-2.95,-9.86,244.00,13.86,8.90
518.82,5610.70,-6.19,-17.86,249.97,15.19,8.16
487.34,6097.78,-8.86,-26.43,259.96,15.07,6.48
457.44,6585.17,-11.86,-28.78,270.90,13.28,5.10
429.02,7072.74,-15.27,-26.19,275.91,11.91,4.92
402.03,7560.55,-18.42,-25.00,280.47,12.42,5.49
376.41,8048.78,-21.56,-26.83,287.96,14.03,5.93
352.12,8536.96,-25.10,-30.50,291.02,15.16,6.22
329.10,9024.48,-28.88,-35.59,288.83,15.70,6.52
307.30,9511.01,-32.82,-41.54,285.91,16.51,6.59
286.65,9996.43,-36.85,-47.65,286.90,17.77,6.23
267.11,10480.63,-41.01,-52.14,291.18,19.04,5.68
248.63,10963.55,-45.22,-55.94,295.70,19.60,5.14
231.16,11445.42,-49.27,-58.60,301.02,19.80,4.59
